customer_id,item_name,selection_probability,will_order,predicted_quantity
2164,Fortune Soya Pouch(1L),0.0012781986683711812,0,0
2165,Ruchi Gold Palm Pouch(1L),0.05430775786204066,0,0
2165,Rajdhani Barik Besan,0.05149583618028968,0,0
2165,Tata Salt Pkt(1Kg),0.04937558941262698,0,0
2165,Arrarot,0.04195661422880215,0,0
2165,Oil Ruchi Gold Palm Pouch (770Gm),0.010947529338013733,0,0
2166,Aashirwad Chakki Atta (5kg),0.0063248006915762175,0,0
2172,Gauri Rice,0.023280827225747123,0,0
2173,Normal Sugar,0.0778206042223693,0,0
2173,Local Sugar,0.026705511871039506,0,0
2173,DCM Double Filter Sugar,0.0003900508092306645,0,0
2175,Prakash Maida,0.004421319443944854,0,0
2176,Tata Salt Pkt(1Kg),0.009985444388298582,0,0
2176,Ruchi Gold Palm Tin(15kg),0.00023730261195946062,0,0
2177,Single Filter Sugar,0.9977318366145073,1,2
2177,Ruchi Gold Palm Pouch(1L),0.9925980414683727,1,9
2177,Fortune Kacchi Ghani Bottle(1L),0.9868052026293874,1,1
2177,Fortune Soya Pouch(1L),0.9851927210405447,1,1
2177,Tata Salt Pkt(1Kg),0.9813139744159746,1,1
2183,Ruchi Gold Palm Pouch(1L),0.012678845303938223,0,0
2187,Kings Soya Pouch,0.004206072815955038,0,0
2187,Soyum Soya Pouch,0.004206072815955038,0,0
2187,Saccha Heera Chhola,0.002098467598398284,0,0
2187,Khila Dana(Chini),0.00021695921028461944,0,0
2196,Fortune Soya Pouch(1L),0.06974250120139595,0,0
2197,Prakash Maida,0.001468261710584261,0,0
2201,Bawarchi Vanaspati Balti KG,1.0,1,3
2201,Om Mahakaaleshwar Maida,1.0,1,2
2201,Ruchi Gold Palm Tin(15kg),1.0,1,3
2201,DCM Double Filter Sugar,0.9967618663651223,1,3
2201,Prakash Maida,0.9961427560380735,1,3
2204,Fortune Soya Tin(13Kg),1.0,1,1
2204,Nepali Soya Tin,0.9941747449710544,1,17
2204,Shreshtha Aata,0.9682239789287028,1,1
2204,Nepali Soya,0.017354188092192656,0,0
2204,Laal Gulaab Suji/Rava,0.010791070234893613,0,0
2214,Fryola Palm,0.0018202781431628703,0,0
2214,Prakash Maida,0.0003327358010280588,0,0
2216,DCM Double Filter Sugar,0.9985859056003307,1,19
2216,Prakash Maida,0.02872803384975252,0,0
2223,Nature Fresh Soya Tin(15L),1.0,1,12
2223,Scooter Vanaspati Tin(15Kg),0.9997728487043248,1,9
2223,Rath Vanaspati Ghee Tin(15Kg),0.9976341239553644,1,5
2223,Rajdhani Barik Besan,0.992710130411497,1,9
2223,Deepak Aata,0.9921181853425718,1,1
2224,Fortune Soya Tin(15L),0.05368605373097785,0,0
2224,Bawarchi Vanaspati Tin(15Kg),0.009795953899738075,0,0
2224,Normal Sugar,0.0014947882461824697,0,0
2226,Soyum Soya (15Lit),0.9999016474454523,1,5
2226,Normal Sugar,0.004182238021596684,0,0
2226,Prakash Aata,0.001468261710584261,0,0
2227,Adani Mota Besan,1.0,1,5
2227,DCM Double Filter Sugar,1.0,1,6
2232,Prakash Aata,0.9640238882823176,1,7
2232,Laal Gulaab Suji/Rava,0.08118648206770121,0,0
2232,Prakash Maida,0.03369756198631399,0,0
2232,Shreshtha Aata,0.0005164742723691461,0,0
2233,Prakash Aata,0.004206072815955038,0,0
2233,Shreshtha Aata,0.002431203399426343,0,0
2233,Fryola Palm,0.00021695921028461944,0,0
2234,Arrarot,0.005603953128407526,0,0
2234,Bawarchi Vanaspati Pouch 1ltr,0.005603953128407526,0,0
2234,Malai Maida,0.004421319443944854,0,0
2234,Mahakosh Soya Oil Pouch(1L),0.0023357702103577447,0,0
2234,Kings Soya Pouch,0.002098467598398284,0,0
2236,Soyum Soya (15Lit),0.001846316689682245,0,0
2239,Fortune Soya Tin(13Kg),1.0,1,10
2239,Fortune Soya Tin(15L),0.018074619898435007,0,0
2239,Prakash Aata,0.00989943877240541,0,0
2239,Prakash Maida,0.003267901563910854,0,0
2247,Bawarchi Vanaspati Tin(15Kg),0.008140528840189959,0,0
2247,Laal Gulaab Maida,0.004143108766661043,0,0
2247,Shudh Aahar Maida,0.0003918269588372681,0,0
2248,Om Mahakaaleshwar Aata,1.0,1,1
2248,Bail Kolhu Pouch,0.9990941062153803,1,3
2248,Steam Rice,0.01677103423139255,0,0
2248,Shreshtha Aata,0.011626754165031825,0,0
2253,Adani Mota Besan,0.005120929314672848,0,0
2256,Shreshtha Aata,0.005460436689967865,0,0
2256,Salt,0.0031333305009134554,0,0
2259,DCM Double Filter Sugar,1.0,1,10
2259,Soyum Soya (15Lit),1.0,1,16
2259,Prakash Maida,0.01626498273038573,0,0
2263,Kings Soya Pouch,0.0018202781431628703,0,0
2265,Prakash Maida,0.06791705667414762,0,0
2265,Bawarchi Vanaspati Balti KG,0.01745609108865598,0,0
2265,DCM Double Filter Sugar,0.0046618973412817085,0,0
2269,Tata Salt Pkt(1Kg),0.9996241906822604,1,1
2269,Bawarchi Vanaspati Balti KG,0.9989588435374149,1,4
2269,Soyum Soya (15Lit),0.9981140445457626,1,14
2269,Prakash Maida,0.07328313401513609,0,0
2269,DCM Double Filter Sugar,0.06237285487745715,0,0
2270,Prakash Maida,0.13361391880773585,0,0
2278,Normal Sugar,0.0036289086382945168,0,0
2278,Bail Kolhu Pouch,0.0012781986683711812,0,0
2278,Soyum Soya Tin(15L) V,0.0012542440678288947,0,0
2278,Bail Kohlu Mustard Bottle(1L),0.00023730261195946062,0,0
2278,Mahakosh Soya Oil Pouch(1L),0.00023730261195946062,0,0
2280,Atish Maida,1.0,1,11
2280,Fortune Maida,0.9976944387054584,1,11
2280,Normal Sugar,0.9749990906725883,1,102
2280,Laal Gulaab Maida,0.9523395654274535,1,455
2280,Goldiee Kitchen King (100gm),0.048252108698723,0,0
2281,Prakash Maida,0.010945364253548275,0,0
2281,Soyum Soya (15Lit),0.006420381670116196,0,0
2283,Prakash Maida,0.009793071512349122,0,0
2283,Chana Dal,0.00023730261195946062,0,0
2284,Boond Water Bottle (500 ml),0.9949406262008957,1,1
2284,Prakash Maida,0.9931292506745532,1,2
2284,Arrarot,0.003550214740082206,0,0
2284,Adani Patla Besan,0.00021695921028461944,0,0
2287,Normal Sugar,0.9894984657818477,1,63
2292,Kohinoor Tandoori Aata,0.04424472632982123,0,0
2293,Prakash Maida,0.002431203399426343,0,0
2296,Om Mahakaaleshwar Aata,1.0,1,2
2296,Om Mahakaaleshwar Maida,1.0,1,1
2296,Kohinoor Tandoori Aata,0.9996241906822604,1,1
2296,Prakash Aata,0.9699351364899804,1,2
2296,Prakash Maida,0.00924699230594622,0,0
2301,Laal Gulaab Maida,1.0,1,5
2301,Fortune Soya Tin(13Kg),0.9985830342196753,1,3
2301,Prakash Aata,0.9957053032247402,1,2
2301,DCM Double Filter Sugar,0.9935551887540881,1,4
2301,Fortune Soya Tin(15L),0.9930607931938582,1,2
2303,Fortune Soya Tin(15L),0.014443413019995474,0,0
2303,Prakash Maida,0.008805373236430426,0,0
2303,DCM Double Filter Sugar,0.0018202781431628703,0,0
2305,Kings Soya Pouch,1.0,1,3
2305,Prakash Aata,0.9938865503070425,1,3
2305,Normal Sugar,0.9857003402891855,1,3
2305,Pukhraj Arhar Dal,0.00380659893341812,0,0
2305,Soyum Soya Pouch,0.001468261710584261,0,0
2307,Normal Sugar,0.010797193515502058,0,0
2307,Bail Kolhu Pouch,0.007779482056607685,0,0
2307,Pukhraj Arhar Dal,0.0041760872667311435,0,0
2307,Hari Patti(Green) Rice,0.0034971785168957047,0,0
2315,Everest Kasuri Methi(100gm),0.004625015364624488,0,0
2315,Prakash Aata,0.004206072815955038,0,0
2315,Nepali Soya,0.001668706351968541,0,0
2319,Adani Mota Besan,0.009508854971018272,0,0
2319,Prakash Aata,0.004206072815955038,0,0
2319,Nourish Sunflower Pouch,0.0018202781431628703,0,0
2326,Kings Soya Pouch,0.018300317940374917,0,0
2326,Prakash Maida,0.002431203399426343,0,0
2326,Laal Gulaab Maida,0.0018202781431628703,0,0
2328,Prakash Maida,0.010332735801028059,0,0
2328,Normal Sugar,0.01,0,0
2333,Prakash Aata,0.006241597587107724,0,0
2333,Surabhi Maida,0.00021695921028461944,0,0
2337,Soyum Soya (15Lit),1.0,1,5
2337,Prakash Maida,0.9998930487822988,1,3
2343,Prakash Aata,1.0,1,2
2343,Soyum Soya Pouch,0.9828176272710798,1,1
2343,Bail Kolhu Pouch,0.05939756617861363,0,0
2343,Steam Rice,0.023010563804320268,0,0
2343,Normal Sugar,0.003797266396216365,0,0
2344,Pukhraj Arhar Dal,0.0014517471416839217,0,0
2347,Nepali Soya,0.0014517471416839217,0,0
2350,Prakash Aata,0.9885174920290836,1,3
2350,Normal Sugar,0.9833080798449934,1,1
2350,Shreshtha Aata,0.00696471894811299,0,0
2350,Kezar Aata,0.003797266396216365,0,0
2350,Local Sugar,0.0013202232105455744,0,0
2351,Fryola Palm,0.01155530081477081,0,0
2351,Nepali Soya,0.00023730261195946062,0,0
2352,Fortune Soya Tin(15L),0.9722763686512511,1,1
2352,Normal Sugar,0.026396429897115534,0,0
2352,DCM Double Filter Sugar,0.017556860245934332,0,0
2352,Khila Dana(Chini),0.00924699230594622,0,0
2352,Adani Patla Besan,0.005944648131396973,0,0
2354,Steam Rice,1.0,1,1
2354,Normal Sugar,0.12623096696098648,0,0
2354,Prakash Aata,0.12138030964004393,0,0
2354,Fortune Soya Pouch(1L),0.03695688733086704,0,0
2354,Bail Kolhu Pouch,0.0021076052175567532,0,0
2355,Arrarot,1.0,1,2
2355,Fortune Maida,1.0,1,1
2355,Prakash Maida,0.9743682151391226,1,1
2355,Laal Gulaab Maida,0.02602554973043336,0,0
2355,Nepali Soya Tin,0.024223629841009963,0,0
2357,Fortune Soya Tin(15L),0.0021076052175567532,0,0
2357,Laal Gulaab Maida,0.0018202781431628703,0,0
2357,Soyum Soya (15Lit),0.0004928105675769227,0,0
2357,Prakash Maida,0.0004928105675769227,0,0
2357,Normal Sugar,0.0003327358010280588,0,0
2362,Nepali Soya,0.0014517471416839217,0,0
2366,Arhar Dal,0.013710849217809011,0,0
2367,Prakash Aata,0.9990636960453316,1,2
2372,Prakash Aata,0.004421319443944854,0,0
2378,Fortune Fryola Soya,1.0,1,1
2378,Prakash Maida,0.9985985642771824,1,1
2378,Bawarchi Vanaspati Balti KG,0.9942702073901404,1,2
2378,Soyum Soya (15Lit),0.9873983392681085,1,1
2378,DCM Double Filter Sugar,0.9862356275431992,1,5
2379,Fortune Maida,1.0,1,1
2379,Bawarchi Vanaspati Balti KG,0.9974630841758915,1,1
2379,DCM Double Filter Sugar,0.9967006297867219,1,3
2379,Bawarchi Vanaspati Tin(15Kg),0.9962610926899308,1,3
2379,Prakash Maida,0.9959517958796883,1,3
2380,Normal Sugar,1.0,1,2
2380,Soyum Soya (15Lit),0.9948729474698464,1,2
2380,Prakash Maida,0.009243863744138887,0,0
2380,Khila Dana(Chini),0.0065689996459373234,0,0
2380,Shreshtha Aata,0.0041760872667311435,0,0
2383,DCM Double Filter Sugar,0.01689521656454826,0,0
2385,Matar,0.010872538009003447,0,0
2385,Prakash Aata,0.008432095682628711,0,0
2385,Normal Sugar,0.00624752264437896,0,0
2385,Prakash Maida,0.004182238021596684,0,0
2386,Laal Gulaab Maida,1.0,1,7
2386,Om Mahakaaleshwar Aata,1.0,1,5
2386,Laal Gulaab Suji/Rava,0.9630436527886787,1,1
2386,Prakash Maida,0.9514686028658559,1,5
2386,Prakash Aata,0.9427371578586371,1,4
2387,Laal Gulaab Maida,0.9998930487822988,1,2
2387,Fryola Palm,0.9956345329691879,1,5
2387,DCM Double Filter Sugar,0.9808009487690729,1,2
2387,Ruchi Gold Palm Tin(15kg),0.9646547362770227,1,3
2387,Bawarchi Vanaspati Balti KG,0.007317164269528463,0,0
2389,Agro Chana Besan Mahin,1.0,1,1
2389,DCM Double Filter Sugar,1.0,1,2
2389,Ruchi Ghee Pouch (1L),0.9997176642039532,1,2
2389,Ruchi Gold Palm Tin(15kg),0.9996241906822604,1,5
2389,Adani Patla Besan,0.9989588435374149,1,6
2393,Kumbhi Double Filter Sugar,0.9949621032324779,1,1
2394,Nepali Soya Pouch,1.0,1,1
2394,Prakash Aata,0.0012781986683711812,0,0
2395,Nepali Soya,0.0014517471416839217,0,0
2397,Normal Sugar,0.9996270620629157,1,1
2397,Prakash Aata,0.9992809405795229,1,2
2397,Oil Ruchi Gold Palm Pouch (770Gm),0.9934343830264291,1,10
2397,Prakash Maida,0.981299666494814,1,2
2397,Mahakosh Soya Oil Pouch(1L),0.00023730261195946062,0,0
2398,Prakash Aata,0.0021076052175567532,0,0
2401,Kohinoor Tandoori Aata,1.0,1,9
2401,Laal Gulaab Mill Aata,0.9953425680535741,1,10
2401,Bawarchi Soya Tin(15Kg),0.012153853090892175,0,0
2414,Maharaja Chakki Aata,0.999963241806111,1,2
2414,Ruchi Gold Palm Tin(15kg),0.9994871824941761,1,3
2414,Fryola Palm,0.9897921095956366,1,6
2414,Prakash Aata,0.9574786679613648,1,7
2414,Shreshtha Aata,0.003797266396216365,0,0
2420,Chana Dal,0.004421319443944854,0,0
2420,Khila Dana(Chini),0.004421319443944854,0,0
2420,DCM Double Filter Sugar,0.004421319443944854,0,0
2421,DCM Double Filter Sugar,0.9979498297178953,1,3
2421,Nepali Soya Tin,0.993987192678472,1,2
2421,Bawarchi Vanaspati Tin(15Kg),0.9917351742243316,1,1
2421,Laal Gulaab Maida,0.013666145363889087,0,0
2421,Fortune Soya Tin(15L),0.012412700524768703,0,0
2425,Arhar Dal,0.012777076103389805,0,0
2428,Prakash Aata,0.9867187687955945,1,1
2430,Prakash Maida,0.06841880317599917,0,0
2430,Fortune Soya Pouch(1L),0.06332131038387258,0,0
2430,Prakash Aata,0.046061299765668015,0,0
2430,Masoor Dal,0.035547621119884056,0,0
2430,Pukhraj Arhar Dal,0.027335583632915803,0,0
2432,Soyum Soya (15Lit),0.9943431597311885,1,21
2441,Ruchi Gold Palm Pouch(1L),1.0,1,219
2441,Oil Ruchi Gold Palm Pouch (770Gm),0.025467545434296714,0,0
2442,Prakash Maida,0.0074847179520577505,0,0
2442,Fortune Soya Tin(15L),0.004625015364624488,0,0
2442,Prakash Aata,0.001468261710584261,0,0
2444,Prakash Aata,0.003030925983916674,0,0
2459,Local Sugar,0.005182088260176677,0,0
2459,Normal Sugar,0.0012781986683711812,0,0
2460,Fryola Palm,0.0018202781431628703,0,0
2460,Kezar Aata,0.0014517471416839217,0,0
2460,Nepali Soya,0.0014517471416839217,0,0
2461,Prakash Aata,0.9801547970433941,1,2
2465,Om Mahakaaleshwar Aata,0.9984410422084176,1,2
2465,Prakash Aata,0.9930587897169697,1,5
2472,Om Mahakaaleshwar Aata,1.0,1,1
2472,Nepali Soya Pouch,1.0,1,11
2472,Laal Gulaab Maida,1.0,1,31
2472,XXXL Golden Grain,0.9991982643466417,1,2
2472,Prakash Aata,0.9952041006120507,1,3
2482,Fortune Soya Tin(13Kg),1.0,1,2
2482,Laal Gulaab Maida,1.0,1,3
2482,Shreshtha Aata,1.0,1,3
2482,Nepali Soya Tin,0.9996094080452186,1,1
2482,Soyum Soya (15Lit),0.0035414141187424236,0,0
2483,Prakash Maida,0.9993488490259105,1,2
2483,Fryola Palm,0.9896270620629158,1,24
2483,Nepali Soya Tin,0.00023730261195946062,0,0
2486,Laal Gulaab Suji/Rava,0.007634123955364475,0,0
2486,Raag Gold Palm Pouch,0.0018425170143387298,0,0
2486,Shreshtha Aata,0.0003327358010280588,0,0
2490,Shreshtha Aata,1.0,1,1
2490,Soyum Soya (15Lit),1.0,1,16
2490,DCM Double Filter Sugar,1.0,1,9
2490,Bawarchi Vanaspati Balti KG,1.0,1,2
2490,Prakash Maida,1.0,1,5
2491,Soyum Soya (15Lit),1.0,1,10
2491,Om Mahakaaleshwar Maida,1.0,1,2
2491,Prakash Maida,0.9682550882779378,1,2
2492,Steam Rice,0.9959094536613674,1,5
2492,Kezar Maida,0.004206072815955038,0,0
2492,Prakash Aata,0.004206072815955038,0,0
2492,Nepali Soya Tin,0.002098467598398284,0,0
2492,Fryola Palm,0.00021695921028461944,0,0
2497,DCM Double Filter Sugar,0.9912778979520483,1,2
2499,Fortune Maida,0.9996786267356099,1,2
2499,Fortune Soya Tin(13Kg),0.9981140445457626,1,5
2499,DCM Double Filter Sugar,0.9969318232649091,1,3
2499,Prakash Maida,0.007450139585507538,0,0
2499,Nature Fresh Soya Tin(15L),0.00624752264437896,0,0
2504,Laal Gulaab Maida,0.004421319443944854,0,0
2504,Prakash Aata,0.004206072815955038,0,0
2511,Nature Fresh Soya Tin(15L),0.9911474566208134,1,2
2511,Prakash Maida,0.9631443754968759,1,2
2511,Soyum Soya (15Lit),0.004182238021596684,0,0
2511,DCM Double Filter Sugar,0.0037512818078237753,0,0
2511,Normal Sugar,0.001468261710584261,0,0
2516,Kezar Maida,0.002098467598398284,0,0
2523,Bawarchi Soya Tin(15Kg),1.0,1,2
2523,Laal Gulaab Maida,1.0,1,1
2523,Prakash Maida,0.02357168775993699,0,0
2523,Prakash Aata,0.01808362033977478,0,0
2523,DCM Double Filter Sugar,0.015995807512986147,0,0
2525,DCM Double Filter Sugar,0.9927491181515217,1,6
2525,Prakash Maida,0.9839268760820227,1,3
2525,Shreshtha Aata,0.026317248523287037,0,0
2525,Laal Gulaab Maida,0.012885702149234918,0,0
2525,Prakash Aata,0.012412700524768703,0,0
2528,Dalda Vanaspati Tin,1.0,1,1
2528,Prakash Aata,1.0,1,6
2528,Soyum Soya (15Lit),0.9998822086361734,1,3
2528,Kohinoor Tandoori Aata,0.9987316922417397,1,7
2528,SODA CHINI (1KG) सोडा,0.007758345865537943,0,0
2531,Deepak Aata,1.0,1,6
2531,Anchal Vanaspati Ghee Pouch,1.0,1,20
2531,Rajdhani Barik Besan,1.0,1,70
2531,Reliance Salt Pkt(1Kg),1.0,1,3
2531,Deepak Maida,1.0,1,129
2534,Boond Water Bottle (500 ml),0.022008928538643165,0,0
2536,Steam Rice,0.006241597587107724,0,0
2536,Prakash Aata,0.004206072815955038,0,0
2541,Prakash Aata,0.9941979313250414,1,1
2541,Laal Gulaab Suji/Rava,0.9615303756602378,1,7
2541,Ruchi Gold Palm Pouch(1L),0.04138336411054123,0,0
2541,Shreshtha Aata,0.02255554705524231,0,0
2541,Mahakosh Soya Oil Pouch(1L),0.001468261710584261,0,0
2543,Bail Kolhu Pouch,0.001468261710584261,0,0
2545,Tata Salt Pkt(1Kg),0.09479393791334248,0,0
2548,Prakash Maida,0.9815940888282059,1,5
2548,Soyum Soya Pouch,0.00696471894811299,0,0
2548,Normal Sugar,0.006565822882240446,0,0
2548,Mahakosh Soya Oil Pouch(1L),0.004646151555694229,0,0
2553,Prakash Aata,0.9999016474454523,1,3
2553,Prakash Maida,0.9948228348370692,1,3
2555,Nepali Soya Tin,0.0014517471416839217,0,0
2557,Atish Maida,1.0,1,1
2557,Masoor Dal,1.0,1,2
2557,Normal Sugar,1.0,1,3
2557,Fortune Fryola Soya,1.0,1,1
2557,Nepali Soya Tin,1.0,1,1
2561,Nepali Soya Tin,0.0046586220559043144,0,0
2562,Prakash Maida,0.0018202781431628703,0,0
2565,DCM Double Filter Sugar,0.9933387688317781,1,12
2565,Nepali Soya Tin,0.00023730261195946062,0,0
2569,Fortune Soya Pouch(1L),0.9995846529697912,1,5
2569,Fryola Palm,0.0018202781431628703,0,0
2569,Nepali Soya,0.0014517471416839217,0,0
2571,Adani Mota Besan,1.0,1,1
2571,Fortune Maida,1.0,1,1
2571,DCM Double Filter Sugar,1.0,1,15
2571,Prakash Maida,0.9876514125816968,1,3
2571,Fortune Soya Tin(15L),0.012412700524768703,0,0
2575,Prakash Aata,0.022784202648286223,0,0
2575,Prakash Maida,0.012412700524768703,0,0
2575,Laal Gulaab Maida,0.008453712341006359,0,0
2575,Soyum Soya (15Lit),0.007977273791069762,0,0
2575,Bawarchi Vanaspati Balti KG,0.005612872956208253,0,0
2576,DCM Double Filter Sugar,1.0,1,2
2576,Laal Gulaab Maida,0.9997176642039532,1,1
2576,Nature Fresh Soya Tin(15L),0.9907674858918906,1,1
2576,Fortune Soya Tin(15L),0.001468261710584261,0,0
2578,Ruchi Gold Palm Pouch(1L),0.0012781986683711812,0,0
2580,Aashirwad Chakki Atta (5kg),1.0,1,3
2580,Deepak Maida,1.0,1,3
2580,Double Filter Sugar,0.9951327160533977,1,3
2580,Single Filter Sugar,0.9944640649605762,1,2
2580,Aashirwad Chakki Atta (10kg),0.9852801824276533,1,1
2582,Laal Gulaab Maida,0.002098467598398284,0,0
2582,Pukhraj Arhar Dal,0.002098467598398284,0,0
2582,Ashok Chhola Masala Pkt(100gm),0.00021695921028461944,0,0
2583,Galaxy rice,0.062381245418428766,0,0
2583,Gauri Rice,0.016156846253265064,0,0
2587,Pukhraj Arhar Dal,0.1644875637874354,0,0
2587,Kaali Masoor Dal,0.15379522814924682,0,0
2587,Chana Dal,0.14021018961113746,0,0
2587,Steam Rice,0.1293119984640749,0,0
2587,Shreshtha Aata,0.013046562154854531,0,0
2616,DCM Double Filter Sugar,0.06723589006281809,0,0
2616,Prakash Maida,0.05069699017525134,0,0
2616,Soyum Soya (15Lit),0.049131507150207705,0,0
2616,Bawarchi Vanaspati Balti KG,0.03265165047795364,0,0
2616,Bawarchi Soya Tin(15Kg),0.0013202232105455744,0,0
2619,DCM Double Filter Sugar,0.9890748101791614,1,5
2619,Normal Sugar,0.00786677153438732,0,0
2623,Arrarot,1.0,1,19
2623,DCM Double Filter Sugar,1.0,1,5
2623,XXXL Golden Grain,1.0,1,1
2623,Nature Fresh Soya Tin(15L),1.0,1,28
2623,Prakash Maida,1.0,1,6
2634,Bawarchi Vanaspati Tin(15Kg),0.993608801150573,1,5
2634,Dalda Vanaspati Tin,0.9887945798851198,1,5
2635,Kezar Maida,0.002098467598398284,0,0
2635,Nepali Soya Tin,0.002098467598398284,0,0
2636,Nepali Soya Tin,1.0,1,50
2636,Adani Patla Besan,0.9906195816473468,1,13
2636,Adani Mota Besan,0.979712741389013,1,5
2636,Nepali Soya,0.01495821248017113,0,0
2636,Laal Gulaab Maida,0.005182088260176677,0,0
2640,Soyum Soya (15Lit),1.0,1,1
2640,Normal Sugar,0.008720353757228011,0,0
2642,Gemini Vanaspati Tin(15Kg),0.9989062958951921,1,3
2642,Laal Gulaab Maida,0.9853608002369562,1,2
2642,Fryola Soya,0.01140008034024572,0,0
2642,Prakash Aata,0.0012781986683711812,0,0
2643,DCM Double Filter Sugar,0.005891734705290236,0,0
2643,Fryola Palm,0.004421319443944854,0,0
2643,Nature Fresh Soya Tin(15L),0.002098467598398284,0,0
2643,Dalda Vanaspati Tin,0.00021695921028461944,0,0
2644,Soyum Soya (15Lit),0.0063248006915762175,0,0
2644,Prakash Maida,0.0023778046772434456,0,0
2645,Soyum Soya (15Lit),0.9996094080452186,1,1
2645,Prakash Maida,0.9756606561217942,1,1
2645,DCM Double Filter Sugar,0.012042686984618753,0,0
2645,Atish Maida,0.0063248006915762175,0,0
2648,Prakash Aata,0.028252155711822557,0,0
2650,Pukhraj Arhar Dal,0.9902635679159283,1,11
2652,DCM Double Filter Sugar,1.0,1,11
2652,Bawarchi Vanaspati Tin(15Kg),1.0,1,8
2652,Ruchi Gold Palm Tin(15kg),1.0,1,6
2652,Fortune Maida,0.9959649837751441,1,2
2652,Prakash Maida,0.994958729814407,1,6
2653,Normal Sugar,0.9973123088924044,1,19
2658,Prakash Aata,0.004206072815955038,0,0
2658,Tata Salt Pkt(1Kg),0.002431203399426343,0,0
2658,Agni Tata Tea,0.00021695921028461944,0,0
2667,Soyum Soya (15Lit),0.03988764093329231,0,0
2667,Arrarot,0.00659181071999129,0,0
2669,Shreshtha Aata,1.0,1,3
2669,Prakash Aata,0.9979530991649764,1,1
2669,Prakash Maida,0.9979530991649764,1,1
2669,Kings Soya Pouch,0.042097275971913345,0,0
2669,Bawarchi Vanaspati Pouch 1ltr,0.003797266396216365,0,0
2671,Prakash Maida,0.0016052144023792692,0,0
2672,Normal Sugar,0.9838267842548247,1,1
2672,Kings Soya Pouch,0.9779699603666245,1,1
2672,Salt,0.9589301048298705,1,2
2672,Local Sugar,0.006826581655133088,0,0
2672,Prakash Aata,0.0021076052175567532,0,0
2677,Bail Kolhu Pouch,0.0564366282384333,0,0
2677,Fortune Soya Pouch(1L),0.04442510430538816,0,0
2677,Prakash Aata,0.0347158794120226,0,0
2677,Normal Sugar,0.014205131709497429,0,0
2677,Arhar Dal,0.007975675756575205,0,0
2678,Fryola Palm,0.01675645493665955,0,0
2678,Adani Patla Besan,0.0040179680273276465,0,0
2691,Pukhraj Arhar Dal,0.007414841506671922,0,0
2691,Laal Gulaab Suji/Rava,0.0003918269588372681,0,0
2693,DCM Double Filter Sugar,0.004421319443944854,0,0
2694,Atish Maida,1.0,1,1
2694,Prakash Aata,1.0,1,45
2694,Laal Gulaab Maida,0.9946875697713544,1,2
2694,Prakash Maida,0.9890267347540216,1,3
2694,Tata Salt Pkt(1Kg),0.9816999180855552,1,15
2695,Tata Salt Pkt(1Kg),1.0,1,7
2695,Om Mahakaaleshwar Aata,0.9997728487043248,1,1
2695,Maharaja Chakki Aata,0.9919869376893439,1,2
2695,Shreshtha Aata,0.989231560505326,1,2
2695,Kezar Aata,0.044055984648315276,0,0
2697,Atish Maida,1.0,1,1
2697,Kezar Maida,0.008909356483705297,0,0
2697,Nourish Sunflower Pouch,0.0024826458377662335,0,0
2700,Tata Salt Pkt(1Kg),1.0,1,27
2700,Fortune Soya Pouch(1L),0.9904580689888317,1,142
2700,Fortune Soya Tin(15L),0.988403159783176,1,190
2708,Prakash Maida,0.0018202781431628703,0,0
2716,Prakash Aata,0.004574064980433952,0,0
2716,Steam Rice,0.00023730261195946062,0,0
2723,Prakash Aata,0.004421319443944854,0,0
2723,Matar,0.003550214740082206,0,0
2723,Saccha Heera Chhola,0.003550214740082206,0,0
2723,Prakash Maida,0.002431203399426343,0,0
2727,Normal Sugar,0.9980258099391649,1,27
2732,Tata Salt Pkt(1Kg),0.9993772664622083,1,1
2732,Shreshtha Aata,0.9989588435374149,1,2
2735,Ruchi Gold Palm Pouch(1L),0.0012781986683711812,0,0
2739,Nepali Soya Tin,0.00023730261195946062,0,0
2743,Normal Sugar,0.0018202781431628703,0,0
2747,Nepali Soya Tin,0.9976341239553644,1,1
2747,Saccha Heera Chhola,0.9976341239553644,1,1
2747,Laal Gulaab Maida,0.9962068717646377,1,22
2747,Bawarchi Vanaspati Balti KG,0.9940604368575141,1,1
2747,Matar,0.9906834721244325,1,1
2755,Dalda Vanaspati Tin,1.0,1,1
2755,Laal Gulaab Maida,1.0,1,1
2755,DCM Double Filter Sugar,0.01284730558758827,0,0
2755,Nature Fresh Soya Tin(15L),0.012042686984618753,0,0
2755,Prakash Maida,0.0014947882461824697,0,0
2758,Normal Sugar,0.006241597587107724,0,0
2764,Atish Maida,1.0,1,2
2764,Steam Rice,1.0,1,1
2764,Soyum Soya (15Lit),1.0,1,10
2764,Pukhraj Arhar Dal,1.0,1,8
2764,Saccha Heera Chhola,1.0,1,9
2766,Bawarchi Soya Tin(15Kg),1.0,1,56
2766,Arrarot,0.9991631492156964,1,10
2766,Atish Maida,0.9991631492156964,1,5
2771,Prakash Maida,0.014928801814854238,0,0
2771,DCM Double Filter Sugar,0.013481404603250959,0,0
2771,Bawarchi Vanaspati Tin(15Kg),0.009243490127535161,0,0
2771,Fortune Soya Tin(15L),0.0014947882461824697,0,0
2773,Boond Water Bottle (500 ml),0.9973123088924044,1,19
2773,Everest Kashmiri Mirch,0.03316713571745598,0,0
2773,Arrarot,0.03281019802424937,0,0
